timestamp,ticker,regime,confidence,confirmations,signal,current_price,decision
2026-04-07T02:12:20.926466+00:00,X:SUIUSD,BEAR,0.97,b'\x07\x00\x00\x00\x00\x00\x00\x00',SELL,0.87,TRADE
2026-04-07T06:14:27.502477+00:00,X:SUIUSD,BEAR,0.897,b'\x07\x00\x00\x00\x00\x00\x00\x00',SELL,0.87,HOLD
2026-04-07T10:16:13.467205+00:00,X:SUIUSD,BEAR,0.807,b'\x07\x00\x00\x00\x00\x00\x00\x00',SELL,0.87,HOLD
2026-04-07T14:18:16.109735+00:00,X:SUIUSD,BEAR,0.88,b'\x07\x00\x00\x00\x00\x00\x00\x00',SELL,0.87,HOLD
2026-04-07T18:21:00.513345+00:00,X:SUIUSD,CHOP,0.762,b'\x07\x00\x00\x00\x00\x00\x00\x00',HOLD,0.87,HOLD
2026-04-07T22:23:42.500339+00:00,X:SUIUSD,BEAR,0.89,b'\x07\x00\x00\x00\x00\x00\x00\x00',SELL,0.87,HOLD
2026-04-08T02:26:40.388528+00:00,X:SUIUSD,BULL,1.0,b'\x06\x00\x00\x00\x00\x00\x00\x00',BUY,0.96,TRADE
2026-04-08T06:28:31.651032+00:00,X:SUIUSD,BULL,1.0,b'\x06\x00\x00\x00\x00\x00\x00\x00',BUY,0.96,HOLD
2026-04-08T10:30:20.232026+00:00,X:SUIUSD,BULL,1.0,b'\x06\x00\x00\x00\x00\x00\x00\x00',BUY,0.96,HOLD
2026-04-08T14:32:51.341193+00:00,X:SUIUSD,BULL,1.0,b'\x06\x00\x00\x00\x00\x00\x00\x00',BUY,0.96,HOLD
2026-04-08T18:35:59.690427+00:00,X:SUIUSD,BULL,1.0,b'\x06\x00\x00\x00\x00\x00\x00\x00',BUY,0.96,HOLD
2026-04-08T22:38:26.895816+00:00,X:SUIUSD,BULL,1.0,b'\x06\x00\x00\x00\x00\x00\x00\x00',BUY,0.96,HOLD
2026-04-09T02:41:30.891241+00:00,X:SUIUSD,BULL,0.912,b'\x07\x00\x00\x00\x00\x00\x00\x00',BUY,0.91,TRADE
2026-04-09T06:44:18.937960+00:00,X:SUIUSD,CHOP,0.962,b'\x07\x00\x00\x00\x00\x00\x00\x00',HOLD,0.91,HOLD
2026-04-09T10:47:37.625083+00:00,X:SUIUSD,BULL,0.91,b'\x07\x00\x00\x00\x00\x00\x00\x00',BUY,0.91,HOLD
2026-04-09T14:50:25.818925+00:00,X:SUIUSD,CHOP,0.972,b'\x07\x00\x00\x00\x00\x00\x00\x00',HOLD,0.91,HOLD
2026-04-09T18:53:05.396477+00:00,X:SUIUSD,CHOP,0.937,b'\x07\x00\x00\x00\x00\x00\x00\x00',HOLD,0.91,HOLD
2026-04-09T22:55:43.487818+00:00,X:SUIUSD,BULL,0.905,b'\x07\x00\x00\x00\x00\x00\x00\x00',BUY,0.91,HOLD
2026-04-10T02:59:03.197600+00:00,X:SUIUSD,BEAR,0.888,b'\x06\x00\x00\x00\x00\x00\x00\x00',SELL,0.93,TRADE
2026-04-10T07:01:34.486803+00:00,X:SUIUSD,BEAR,0.659,b'\x06\x00\x00\x00\x00\x00\x00\x00',SELL,0.93,TRADE
2026-04-10T11:03:28.479341+00:00,X:SUIUSD,BEAR,0.662,b'\x06\x00\x00\x00\x00\x00\x00\x00',SELL,0.93,HOLD
2026-04-10T15:06:48.193129+00:00,X:SUIUSD,CHOP,0.768,b'\x06\x00\x00\x00\x00\x00\x00\x00',HOLD,0.93,HOLD
2026-04-10T19:10:03.513578+00:00,X:SUIUSD,CHOP,0.672,b'\x06\x00\x00\x00\x00\x00\x00\x00',HOLD,0.93,TRADE
2026-04-10T23:12:41.999344+00:00,X:SUIUSD,BEAR,0.817,b'\x06\x00\x00\x00\x00\x00\x00\x00',SELL,0.93,HOLD
2026-04-11T03:15:56.895311+00:00,X:SUIUSD,CHOP,0.72,b'\x07\x00\x00\x00\x00\x00\x00\x00',HOLD,0.94,HOLD
2026-04-11T07:18:51.729126+00:00,X:SUIUSD,CHOP,0.573,b'\x07\x00\x00\x00\x00\x00\x00\x00',HOLD,0.94,HOLD
2026-04-11T11:20:32.651398+00:00,X:SUIUSD,CHOP,0.869,b'\x07\x00\x00\x00\x00\x00\x00\x00',HOLD,0.94,HOLD
2026-04-11T15:23:18.490705+00:00,X:SUIUSD,BEAR,0.701,b'\x07\x00\x00\x00\x00\x00\x00\x00',SELL,0.94,HOLD
2026-04-11T19:26:03.117011+00:00,X:SUIUSD,CHOP,0.671,b'\x07\x00\x00\x00\x00\x00\x00\x00',HOLD,0.94,HOLD
2026-04-11T23:29:30.899572+00:00,X:SUIUSD,CHOP,0.637,b'\x07\x00\x00\x00\x00\x00\x00\x00',HOLD,0.94,HOLD
2026-04-12T03:32:07.112523+00:00,X:SUIUSD,CHOP,0.871,b'\x07\x00\x00\x00\x00\x00\x00\x00',HOLD,0.94,HOLD
2026-04-12T07:34:15.392227+00:00,X:SUIUSD,CHOP,0.93,b'\x07\x00\x00\x00\x00\x00\x00\x00',HOLD,0.94,HOLD
2026-04-12T11:36:57.850996+00:00,X:SUIUSD,CHOP,0.886,b'\x07\x00\x00\x00\x00\x00\x00\x00',HOLD,0.94,TRADE
2026-04-12T15:39:50.403354+00:00,X:SUIUSD,CHOP,0.886,b'\x07\x00\x00\x00\x00\x00\x00\x00',HOLD,0.94,TRADE
2026-04-12T19:42:58.992997+00:00,X:SUIUSD,CHOP,0.887,b'\x07\x00\x00\x00\x00\x00\x00\x00',HOLD,0.94,HOLD
2026-04-12T23:44:37.963144+00:00,X:SUIUSD,CHOP,0.858,b'\x07\x00\x00\x00\x00\x00\x00\x00',HOLD,0.94,HOLD
2026-04-13T03:47:28.408027+00:00,X:SUIUSD,CHOP,0.844,b'\x04\x00\x00\x00\x00\x00\x00\x00',HOLD,0.9,HOLD
2026-04-13T07:49:07.743231+00:00,X:SUIUSD,BEAR,0.925,b'\x04\x00\x00\x00\x00\x00\x00\x00',SELL,0.9,HOLD
2026-04-13T11:50:46.293991+00:00,X:SUIUSD,BEAR,0.924,b'\x04\x00\x00\x00\x00\x00\x00\x00',SELL,0.9,HOLD
2026-04-13T15:52:56.215459+00:00,X:SUIUSD,BEAR,0.907,b'\x04\x00\x00\x00\x00\x00\x00\x00',SELL,0.9,HOLD
2026-04-13T19:54:43.879140+00:00,X:SUIUSD,BEAR,0.905,b'\x04\x00\x00\x00\x00\x00\x00\x00',SELL,0.9,HOLD
2026-04-13T23:56:23.575576+00:00,X:SUIUSD,BEAR,0.857,b'\x04\x00\x00\x00\x00\x00\x00\x00',SELL,0.9,HOLD
2026-04-14T03:58:26.758061+00:00,X:SUIUSD,BULL,0.794,b'\x07\x00\x00\x00\x00\x00\x00\x00',BUY,0.96,TRADE
2026-04-14T08:00:04.993269+00:00,X:SUIUSD,BULL,0.748,b'\x07\x00\x00\x00\x00\x00\x00\x00',BUY,0.96,HOLD
2026-04-14T12:01:45.835997+00:00,X:SUIUSD,BEAR,0.593,b'\x07\x00\x00\x00\x00\x00\x00\x00',SELL,0.96,TRADE
2026-04-14T16:04:04.193082+00:00,X:SUIUSD,CHOP,0.62,b'\x07\x00\x00\x00\x00\x00\x00\x00',HOLD,0.96,HOLD
2026-04-14T20:05:44.676031+00:00,X:SUIUSD,BULL,0.563,b'\x07\x00\x00\x00\x00\x00\x00\x00',HOLD,0.96,HOLD
2026-04-15T00:07:23.848309+00:00,X:SUIUSD,CHOP,0.953,b'\x07\x00\x00\x00\x00\x00\x00\x00',HOLD,0.93,HOLD
2026-04-15T04:09:06.142691+00:00,X:SUIUSD,CHOP,0.968,b'\x07\x00\x00\x00\x00\x00\x00\x00',HOLD,0.93,HOLD
2026-04-15T08:10:51.796165+00:00,X:SUIUSD,CHOP,0.984,b'\x07\x00\x00\x00\x00\x00\x00\x00',HOLD,0.93,HOLD
2026-04-15T12:12:31.705854+00:00,X:SUIUSD,CHOP,0.981,b'\x07\x00\x00\x00\x00\x00\x00\x00',HOLD,0.93,HOLD
2026-04-15T16:14:26.162047+00:00,X:SUIUSD,CHOP,0.979,b'\x07\x00\x00\x00\x00\x00\x00\x00',HOLD,0.93,HOLD
2026-04-15T20:16:10.204113+00:00,X:SUIUSD,CHOP,0.975,b'\x07\x00\x00\x00\x00\x00\x00\x00',HOLD,0.93,HOLD
2026-04-16T00:17:51.231925+00:00,X:SUIUSD,CHOP,0.821,b'\x07\x00\x00\x00\x00\x00\x00\x00',HOLD,0.96,HOLD
2026-04-16T04:19:40.401527+00:00,X:SUIUSD,CHOP,0.805,b'\x07\x00\x00\x00\x00\x00\x00\x00',HOLD,0.96,HOLD
2026-04-16T08:21:23.037226+00:00,X:SUIUSD,CHOP,0.909,b'\x07\x00\x00\x00\x00\x00\x00\x00',HOLD,0.96,HOLD
2026-04-16T12:23:11.809537+00:00,X:SUIUSD,CHOP,0.811,b'\x07\x00\x00\x00\x00\x00\x00\x00',HOLD,0.96,HOLD
2026-04-16T16:25:15.008470+00:00,X:SUIUSD,CHOP,0.724,b'\x07\x00\x00\x00\x00\x00\x00\x00',HOLD,0.96,HOLD
2026-04-16T20:27:02.109724+00:00,X:SUIUSD,BULL,0.866,b'\x07\x00\x00\x00\x00\x00\x00\x00',BUY,0.96,HOLD
2026-04-17T00:28:41.152027+00:00,X:SUIUSD,BULL,0.762,b'\x07\x00\x00\x00\x00\x00\x00\x00',BUY,1.0,HOLD
2026-04-17T04:30:42.031026+00:00,X:SUIUSD,BULL,0.878,b'\x07\x00\x00\x00\x00\x00\x00\x00',BUY,1.0,HOLD
2026-04-17T08:32:20.506131+00:00,X:SUIUSD,BULL,0.987,b'\x07\x00\x00\x00\x00\x00\x00\x00',BUY,1.0,HOLD
2026-04-17T12:34:02.743507+00:00,X:SUIUSD,BULL,0.994,b'\x07\x00\x00\x00\x00\x00\x00\x00',BUY,1.0,HOLD
2026-04-17T16:36:07.622423+00:00,X:SUIUSD,CHOP,0.961,b'\x07\x00\x00\x00\x00\x00\x00\x00',HOLD,1.0,HOLD
2026-04-17T20:37:46.712641+00:00,X:SUIUSD,BULL,0.981,b'\x07\x00\x00\x00\x00\x00\x00\x00',BUY,1.0,HOLD
2026-04-18T00:40:20.430401+00:00,X:SUIUSD,BULL,0.734,b'\x08\x00\x00\x00\x00\x00\x00\x00',BUY,1.0,HOLD
2026-04-18T04:41:59.834315+00:00,X:SUIUSD,BULL,0.501,b'\x08\x00\x00\x00\x00\x00\x00\x00',HOLD,1.0,HOLD
2026-04-18T08:43:54.342001+00:00,X:SUIUSD,BEAR,0.48,b'\x08\x00\x00\x00\x00\x00\x00\x00',SELL,1.0,HOLD
2026-04-18T12:45:36.243750+00:00,X:SUIUSD,CHOP,0.543,b'\x08\x00\x00\x00\x00\x00\x00\x00',HOLD,1.0,HOLD
2026-04-18T16:47:19.213665+00:00,X:SUIUSD,CHOP,0.686,b'\x08\x00\x00\x00\x00\x00\x00\x00',HOLD,1.0,HOLD
2026-04-18T20:49:01.333540+00:00,X:SUIUSD,CHOP,0.558,b'\x08\x00\x00\x00\x00\x00\x00\x00',HOLD,1.0,HOLD
2026-04-19T00:51:50.696052+00:00,X:SUIUSD,CHOP,0.948,b'\x05\x00\x00\x00\x00\x00\x00\x00',HOLD,0.96,HOLD
2026-04-19T04:53:31.650424+00:00,X:SUIUSD,CHOP,0.981,b'\x05\x00\x00\x00\x00\x00\x00\x00',HOLD,0.96,HOLD
2026-04-19T08:55:22.312237+00:00,X:SUIUSD,CHOP,0.966,b'\x05\x00\x00\x00\x00\x00\x00\x00',HOLD,0.96,HOLD
2026-04-19T12:57:01.927905+00:00,X:SUIUSD,CHOP,0.953,b'\x05\x00\x00\x00\x00\x00\x00\x00',HOLD,0.96,HOLD
2026-04-19T16:58:38.955103+00:00,X:SUIUSD,CHOP,0.979,b'\x05\x00\x00\x00\x00\x00\x00\x00',HOLD,0.96,HOLD
2026-04-19T21:00:20.835452+00:00,X:SUIUSD,CHOP,0.982,b'\x05\x00\x00\x00\x00\x00\x00\x00',HOLD,0.96,HOLD
2026-04-20T01:02:07.766967+00:00,X:SUIUSD,CHOP,0.846,b'\x04\x00\x00\x00\x00\x00\x00\x00',HOLD,0.92,TRADE
2026-04-28T04:14:47.806440+00:00,X:SUIUSD,CHOP,0.646,b'\x03\x00\x00\x00\x00\x00\x00\x00',HOLD,0.94,SHADOW
2026-04-28T08:18:22.503509+00:00,X:SUIUSD,CHOP,0.796,b'\x03\x00\x00\x00\x00\x00\x00\x00',HOLD,0.94,SHADOW
2026-04-28T12:20:55.394337+00:00,X:SUIUSD,BEAR,0.863,b'\x03\x00\x00\x00\x00\x00\x00\x00',SELL,0.94,SHADOW
2026-04-28T16:23:47.393241+00:00,X:SUIUSD,CHOP,0.811,b'\x03\x00\x00\x00\x00\x00\x00\x00',HOLD,0.94,SHADOW
2026-04-28T20:26:51.646697+00:00,X:SUIUSD,CHOP,0.736,b'\x03\x00\x00\x00\x00\x00\x00\x00',HOLD,0.94,SHADOW
2026-04-29T00:29:24.393625+00:00,X:SUIUSD,CHOP,0.998,b'\x04\x00\x00\x00\x00\x00\x00\x00',HOLD,0.93,SHADOW
2026-04-29T04:32:03.041475+00:00,X:SUIUSD,BULL,0.996,b'\x04\x00\x00\x00\x00\x00\x00\x00',HOLD,0.93,SHADOW
2026-04-29T08:34:11.916141+00:00,X:SUIUSD,CHOP,0.998,b'\x04\x00\x00\x00\x00\x00\x00\x00',HOLD,0.93,SHADOW
2026-04-29T12:36:43.094607+00:00,X:SUIUSD,CHOP,0.998,b'\x04\x00\x00\x00\x00\x00\x00\x00',HOLD,0.93,SHADOW
2026-04-29T16:39:57.395777+00:00,X:SUIUSD,CHOP,0.998,b'\x04\x00\x00\x00\x00\x00\x00\x00',HOLD,0.93,SHADOW
2026-04-29T20:43:36.993780+00:00,X:SUIUSD,CHOP,0.996,b'\x04\x00\x00\x00\x00\x00\x00\x00',HOLD,0.93,SHADOW
2026-04-30T00:46:30.716420+00:00,X:SUIUSD,CHOP,0.908,b'\x04\x00\x00\x00\x00\x00\x00\x00',HOLD,0.91,SHADOW
2026-04-30T04:49:22.193435+00:00,X:SUIUSD,CHOP,0.846,b'\x04\x00\x00\x00\x00\x00\x00\x00',HOLD,0.91,SHADOW
2026-04-30T08:51:05.968751+00:00,X:SUIUSD,CHOP,0.831,b'\x04\x00\x00\x00\x00\x00\x00\x00',HOLD,0.91,SHADOW
2026-04-30T12:53:45.192524+00:00,X:SUIUSD,BULL,0.856,b'\x04\x00\x00\x00\x00\x00\x00\x00',HOLD,0.91,SHADOW
2026-04-30T16:56:31.291903+00:00,X:SUIUSD,CHOP,0.845,b'\x04\x00\x00\x00\x00\x00\x00\x00',HOLD,0.91,SHADOW
2026-04-30T20:59:14.216492+00:00,X:SUIUSD,CHOP,0.698,b'\x04\x00\x00\x00\x00\x00\x00\x00',HOLD,0.91,SHADOW
2026-05-01T01:02:06.394244+00:00,X:SUIUSD,CHOP,0.999,b'\x04\x00\x00\x00\x00\x00\x00\x00',HOLD,0.91,SHADOW
2026-05-01T05:04:37.381685+00:00,X:SUIUSD,BULL,0.998,b'\x04\x00\x00\x00\x00\x00\x00\x00',HOLD,0.91,SHADOW
2026-05-01T09:07:00.607511+00:00,X:SUIUSD,CHOP,0.999,b'\x04\x00\x00\x00\x00\x00\x00\x00',HOLD,0.91,SHADOW
2026-05-01T13:09:35.093859+00:00,X:SUIUSD,CHOP,0.999,b'\x04\x00\x00\x00\x00\x00\x00\x00',HOLD,0.91,SHADOW
2026-05-01T17:13:06.418100+00:00,X:SUIUSD,CHOP,0.999,b'\x04\x00\x00\x00\x00\x00\x00\x00',HOLD,0.91,SHADOW
2026-05-01T21:16:31.801850+00:00,X:SUIUSD,CHOP,0.999,b'\x04\x00\x00\x00\x00\x00\x00\x00',HOLD,0.91,SHADOW
2026-05-02T01:19:28.738005+00:00,X:SUIUSD,CHOP,0.992,b'\x06\x00\x00\x00\x00\x00\x00\x00',HOLD,0.92,SHADOW
2026-05-02T05:23:02.812900+00:00,X:SUIUSD,CHOP,0.989,b'\x06\x00\x00\x00\x00\x00\x00\x00',HOLD,0.92,SHADOW
2026-05-02T09:25:25.809335+00:00,X:SUIUSD,CHOP,0.976,b'\x06\x00\x00\x00\x00\x00\x00\x00',HOLD,0.92,SHADOW
2026-05-02T13:27:52.711053+00:00,X:SUIUSD,CHOP,0.989,b'\x06\x00\x00\x00\x00\x00\x00\x00',HOLD,0.92,SHADOW
2026-05-02T17:32:02.904961+00:00,X:SUIUSD,CHOP,0.99,b'\x06\x00\x00\x00\x00\x00\x00\x00',HOLD,0.92,SHADOW
2026-05-02T21:34:39.806321+00:00,X:SUIUSD,CHOP,0.992,b'\x06\x00\x00\x00\x00\x00\x00\x00',HOLD,0.92,SHADOW
2026-05-03T01:37:16.890211+00:00,X:SUIUSD,CHOP,0.979,b'\x05\x00\x00\x00\x00\x00\x00\x00',HOLD,0.93,SHADOW
2026-05-03T05:39:40.098041+00:00,X:SUIUSD,CHOP,0.979,b'\x05\x00\x00\x00\x00\x00\x00\x00',HOLD,0.93,SHADOW
2026-05-03T09:42:20.914524+00:00,X:SUIUSD,CHOP,0.979,b'\x05\x00\x00\x00\x00\x00\x00\x00',HOLD,0.93,SHADOW
2026-05-03T13:44:53.318062+00:00,X:SUIUSD,CHOP,0.973,b'\x05\x00\x00\x00\x00\x00\x00\x00',HOLD,0.93,SHADOW
2026-05-03T17:47:38.790640+00:00,X:SUIUSD,CHOP,0.983,b'\x05\x00\x00\x00\x00\x00\x00\x00',HOLD,0.93,SHADOW
2026-05-03T21:50:15.197073+00:00,X:SUIUSD,CHOP,0.983,b'\x05\x00\x00\x00\x00\x00\x00\x00',HOLD,0.93,SHADOW
2026-05-04T01:52:43.402141+00:00,X:SUIUSD,CHOP,0.605,b'\x06\x00\x00\x00\x00\x00\x00\x00',HOLD,0.92,SHADOW
2026-05-04T05:55:21.612145+00:00,X:SUIUSD,BEAR,0.866,b'\x06\x00\x00\x00\x00\x00\x00\x00',SELL,0.92,SHADOW
2026-05-04T09:57:59.011674+00:00,X:SUIUSD,BEAR,0.757,b'\x06\x00\x00\x00\x00\x00\x00\x00',SELL,0.92,SHADOW
2026-05-04T14:00:41.516549+00:00,X:SUIUSD,BEAR,0.804,b'\x06\x00\x00\x00\x00\x00\x00\x00',SELL,0.92,SHADOW
2026-05-04T18:03:35.721158+00:00,X:SUIUSD,CHOP,0.758,b'\x06\x00\x00\x00\x00\x00\x00\x00',HOLD,0.92,SHADOW
2026-05-04T22:06:07.390723+00:00,X:SUIUSD,BEAR,0.756,b'\x06\x00\x00\x00\x00\x00\x00\x00',SELL,0.92,SHADOW
2026-05-05T02:08:34.808118+00:00,X:SUIUSD,CHOP,0.693,b'\x06\x00\x00\x00\x00\x00\x00\x00',HOLD,0.93,SHADOW
2026-05-05T06:11:02.216005+00:00,X:SUIUSD,CHOP,0.63,b'\x06\x00\x00\x00\x00\x00\x00\x00',HOLD,0.93,SHADOW
2026-05-05T10:13:52.595235+00:00,X:SUIUSD,CHOP,0.709,b'\x06\x00\x00\x00\x00\x00\x00\x00',HOLD,0.93,SHADOW
2026-05-05T14:17:28.602610+00:00,X:SUIUSD,CHOP,0.667,b'\x06\x00\x00\x00\x00\x00\x00\x00',HOLD,0.93,SHADOW
2026-05-05T18:20:27.396728+00:00,X:SUIUSD,CHOP,0.634,b'\x06\x00\x00\x00\x00\x00\x00\x00',HOLD,0.93,SHADOW
2026-05-05T22:23:12.216838+00:00,X:SUIUSD,CHOP,0.735,b'\x06\x00\x00\x00\x00\x00\x00\x00',HOLD,0.93,SHADOW
2026-03-22T19:08:59.604044+00:00,X:XLMUSD,,0.0,0,HOLD,0.0,HOLD
2026-03-22T23:23:01.294224+00:00,X:XLMUSD,BEAR,0.977,b'\x05\x00\x00\x00\x00\x00\x00\x00',SELL,0.16,HOLD
2026-03-23T03:32:34.089162+00:00,X:XLMUSD,BEAR,0.965,b'\x04\x00\x00\x00\x00\x00\x00\x00',SELL,0.16,HOLD
2026-03-23T07:40:19.589989+00:00,X:XLMUSD,BEAR,0.75,b'\x04\x00\x00\x00\x00\x00\x00\x00',SELL,0.16,HOLD
2026-03-23T11:45:44.432381+00:00,X:XLMUSD,BEAR,0.898,b'\x04\x00\x00\x00\x00\x00\x00\x00',SELL,0.16,HOLD
2026-03-23T15:54:05.698438+00:00,X:XLMUSD,BEAR,0.944,b'\x04\x00\x00\x00\x00\x00\x00\x00',SELL,0.16,HOLD
2026-03-23T20:00:41.393205+00:00,X:XLMUSD,BEAR,0.964,b'\x04\x00\x00\x00\x00\x00\x00\x00',SELL,0.16,HOLD
2026-03-23T20:42:54.390659+00:00,X:XLMUSD,CHOP,0.725,b'\x04\x00\x00\x00\x00\x00\x00\x00',HOLD,0.16,TRADE
2026-03-24T01:05:49.445738+00:00,X:XLMUSD,CHOP,0.765,b'\x06\x00\x00\x00\x00\x00\x00\x00',HOLD,0.17,HOLD
2026-03-24T05:21:55.289049+00:00,X:XLMUSD,CHOP,0.99,b'\x06\x00\x00\x00\x00\x00\x00\x00',HOLD,0.17,HOLD
2026-03-24T09:48:26.694793+00:00,X:XLMUSD,BULL,0.76,b'\x06\x00\x00\x00\x00\x00\x00\x00',BUY,0.17,HOLD
2026-03-24T14:10:30.687721+00:00,X:XLMUSD,BEAR,0.686,b'\x06\x00\x00\x00\x00\x00\x00\x00',SELL,0.17,HOLD
2026-03-24T18:28:16.691233+00:00,X:XLMUSD,BEAR,0.714,b'\x06\x00\x00\x00\x00\x00\x00\x00',SELL,0.17,HOLD
2026-03-24T23:07:10.996728+00:00,X:XLMUSD,BULL,0.606,b'\x06\x00\x00\x00\x00\x00\x00\x00',HOLD,0.17,HOLD
2026-03-25T02:31:46.796395+00:00,X:XLMUSD,BULL,1.0,b'\x07\x00\x00\x00\x00\x00\x00\x00',BUY,0.17,TRADE
2026-03-25T06:48:17.989659+00:00,X:XLMUSD,BULL,0.997,b'\x07\x00\x00\x00\x00\x00\x00\x00',BUY,0.17,HOLD
2026-03-25T11:00:27.987652+00:00,X:XLMUSD,BULL,0.996,b'\x07\x00\x00\x00\x00\x00\x00\x00',BUY,0.17,HOLD
2026-03-25T15:19:17.696481+00:00,X:XLMUSD,BULL,0.993,b'\x07\x00\x00\x00\x00\x00\x00\x00',BUY,0.17,HOLD
2026-03-25T19:37:46.821160+00:00,X:XLMUSD,BULL,0.993,b'\x07\x00\x00\x00\x00\x00\x00\x00',BUY,0.17,HOLD
2026-03-25T23:51:10.032889+00:00,X:XLMUSD,BULL,0.948,b'\x07\x00\x00\x00\x00\x00\x00\x00',BUY,0.17,HOLD
2026-03-26T02:06:44.348082+00:00,X:XLMUSD,CHOP,0.695,b'\x07\x00\x00\x00\x00\x00\x00\x00',HOLD,0.18,TRADE
2026-03-26T02:54:03.794037+00:00,X:XLMUSD,CHOP,0.695,b'\x07\x00\x00\x00\x00\x00\x00\x00',HOLD,0.18,TRADE
2026-03-26T03:26:15.675446+00:00,X:XLMUSD,CHOP,0.978,b'\x07\x00\x00\x00\x00\x00\x00\x00',HOLD,0.18,TRADE
2026-03-26T03:59:57.189478+00:00,X:XLMUSD,CHOP,0.978,b'\x07\x00\x00\x00\x00\x00\x00\x00',HOLD,0.18,TRADE
2026-03-26T04:45:33.691483+00:00,X:XLMUSD,CHOP,0.978,b'\x07\x00\x00\x00\x00\x00\x00\x00',HOLD,0.18,TRADE
2026-03-26T05:26:36.660021+00:00,X:XLMUSD,CHOP,0.978,b'\x07\x00\x00\x00\x00\x00\x00\x00',HOLD,0.18,TRADE
2026-03-26T06:06:53.405813+00:00,X:XLMUSD,CHOP,0.978,b'\x07\x00\x00\x00\x00\x00\x00\x00',HOLD,0.18,TRADE
2026-03-26T07:02:51.889564+00:00,X:XLMUSD,CHOP,0.978,b'\x07\x00\x00\x00\x00\x00\x00\x00',HOLD,0.18,TRADE
2026-03-26T10:29:40.991142+00:00,X:XLMUSD,BEAR,0.685,b'\x07\x00\x00\x00\x00\x00\x00\x00',SELL,0.18,TRADE
2026-03-26T12:08:48.625684+00:00,X:XLMUSD,BEAR,0.863,b'\x07\x00\x00\x00\x00\x00\x00\x00',SELL,0.18,TRADE
2026-03-26T15:00:40.188575+00:00,X:XLMUSD,BEAR,0.863,b'\x07\x00\x00\x00\x00\x00\x00\x00',SELL,0.18,TRADE
2026-03-26T16:19:20.737522+00:00,X:XLMUSD,BEAR,0.682,b'\x07\x00\x00\x00\x00\x00\x00\x00',SELL,0.18,TRADE
2026-03-26T17:06:23.492450+00:00,X:XLMUSD,BEAR,0.682,b'\x07\x00\x00\x00\x00\x00\x00\x00',SELL,0.18,TRADE
2026-03-26T18:10:09.595327+00:00,X:XLMUSD,BEAR,0.682,b'\x07\x00\x00\x00\x00\x00\x00\x00',SELL,0.18,TRADE
2026-03-26T19:08:54.310425+00:00,X:XLMUSD,CHOP,0.998,b'\x07\x00\x00\x00\x00\x00\x00\x00',HOLD,0.18,TRADE
2026-03-26T19:53:53.201301+00:00,X:XLMUSD,CHOP,0.998,b'\x07\x00\x00\x00\x00\x00\x00\x00',HOLD,0.18,TRADE
2026-03-26T20:27:54.504168+00:00,X:XLMUSD,CHOP,0.998,b'\x07\x00\x00\x00\x00\x00\x00\x00',HOLD,0.18,TRADE
2026-03-26T21:42:59.087779+00:00,X:XLMUSD,CHOP,0.998,b'\x07\x00\x00\x00\x00\x00\x00\x00',HOLD,0.18,TRADE
2026-03-26T22:41:56.098996+00:00,X:XLMUSD,CHOP,0.998,b'\x07\x00\x00\x00\x00\x00\x00\x00',HOLD,0.18,TRADE
2026-03-26T23:43:17.991949+00:00,X:XLMUSD,CHOP,0.74,b'\x07\x00\x00\x00\x00\x00\x00\x00',HOLD,0.18,TRADE
2026-03-27T00:28:52.389678+00:00,X:XLMUSD,BEAR,0.983,b'\x06\x00\x00\x00\x00\x00\x00\x00',SELL,0.17,TRADE
2026-03-27T01:14:07.194982+00:00,X:XLMUSD,BEAR,0.983,b'\x06\x00\x00\x00\x00\x00\x00\x00',SELL,0.17,TRADE
2026-03-27T01:46:16.594818+00:00,X:XLMUSD,BEAR,0.983,b'\x06\x00\x00\x00\x00\x00\x00\x00',SELL,0.17,TRADE
2026-03-27T02:15:20.398106+00:00,X:XLMUSD,BEAR,0.983,b'\x06\x00\x00\x00\x00\x00\x00\x00',SELL,0.17,HOLD
2026-03-27T02:45:09.617947+00:00,X:XLMUSD,BEAR,0.983,b'\x06\x00\x00\x00\x00\x00\x00\x00',SELL,0.17,HOLD
2026-03-27T03:17:51.396944+00:00,X:XLMUSD,BEAR,0.622,b'\x06\x00\x00\x00\x00\x00\x00\x00',SELL,0.17,HOLD
2026-03-27T04:01:48.293949+00:00,X:XLMUSD,BEAR,0.622,b'\x06\x00\x00\x00\x00\x00\x00\x00',SELL,0.17,HOLD
2026-03-27T04:55:17.062426+00:00,X:XLMUSD,BEAR,0.622,b'\x06\x00\x00\x00\x00\x00\x00\x00',SELL,0.17,TRADE
2026-03-27T05:23:56.421835+00:00,X:XLMUSD,BEAR,0.856,b'\x06\x00\x00\x00\x00\x00\x00\x00',SELL,0.17,TRADE
2026-03-27T06:10:12.276656+00:00,X:XLMUSD,BEAR,0.856,b'\x06\x00\x00\x00\x00\x00\x00\x00',SELL,0.17,TRADE
2026-03-27T06:39:42.983427+00:00,X:XLMUSD,BEAR,0.856,b'\x06\x00\x00\x00\x00\x00\x00\x00',SELL,0.17,TRADE
2026-03-27T07:24:12.966560+00:00,X:XLMUSD,CHOP,0.776,b'\x06\x00\x00\x00\x00\x00\x00\x00',HOLD,0.17,TRADE
